OBS,mstatus,value
116,MALE_MAR_or_WID,0
117,MALE_MAR_or_WID,0
118,MALE_MAR_or_WID,0
119,MALE_MAR_or_WID,0
120,MALE_MAR_or_WID,0
121,MALE_MAR_or_WID,0
122,MALE_MAR_or_WID,0
123,MALE_MAR_or_WID,0
124,MALE_MAR_or_WID,0
125,MALE_MAR_or_WID,0
126,MALE_MAR_or_WID,0
127,MALE_MAR_or_WID,1
128,MALE_MAR_or_WID,0
129,MALE_MAR_or_WID,0
130,MALE_MAR_or_WID,0
131,MALE_MAR_or_WID,0
132,MALE_MAR_or_WID,0
133,MALE_MAR_or_WID,0
134,MALE_MAR_or_WID,0
135,MALE_MAR_or_WID,0
136,MALE_MAR_or_WID,0
137,MALE_MAR_or_WID,0
138,MALE_MAR_or_WID,0
139,MALE_MAR_or_WID,0
140,MALE_MAR_or_WID,0
141,MALE_MAR_or_WID,1
142,MALE_MAR_or_WID,0
143,MALE_MAR_or_WID,0
144,MALE_MAR_or_WID,0
145,MALE_MAR_or_WID,0
146,MALE_MAR_or_WID,0
147,MALE_MAR_or_WID,0
148,MALE_MAR_or_WID,0
149,MALE_MAR_or_WID,0
150,MALE_MAR_or_WID,0
151,MALE_MAR_or_WID,0
152,MALE_MAR_or_WID,0
153,MALE_MAR_or_WID,0
154,MALE_MAR_or_WID,0
155,MALE_MAR_or_WID,0
156,MALE_MAR_or_WID,0
157,MALE_MAR_or_WID,0
158,MALE_MAR_or_WID,1
159,MALE_MAR_or_WID,0
160,MALE_MAR_or_WID,0
161,MALE_MAR_or_WID,0
162,MALE_MAR_or_WID,0
163,MALE_MAR_or_WID,0
164,MALE_MAR_or_WID,0
165,MALE_MAR_or_WID,0
166,MALE_MAR_or_WID,0
167,MALE_MAR_or_WID,0
168,MALE_MAR_or_WID,0
169,MALE_MAR_or_WID,0
170,MALE_MAR_or_WID,0
171,MALE_MAR_or_WID,0
172,MALE_MAR_or_WID,0
173,MALE_MAR_or_WID,0
174,MALE_MAR_or_WID,0
175,MALE_MAR_or_WID,0
176,MALE_MAR_or_WID,0
177,MALE_MAR_or_WID,0
178,MALE_MAR_or_WID,0
179,MALE_MAR_or_WID,0
180,MALE_MAR_or_WID,0
181,MALE_MAR_or_WID,0
182,MALE_MAR_or_WID,0
183,MALE_MAR_or_WID,0
184,MALE_MAR_or_WID,0
185,MALE_MAR_or_WID,0
186,MALE_MAR_or_WID,0
187,MALE_MAR_or_WID,0
188,MALE_MAR_or_WID,0
189,MALE_MAR_or_WID,1
190,MALE_MAR_or_WID,0
191,MALE_MAR_or_WID,0
192,MALE_MAR_or_WID,0
193,MALE_MAR_or_WID,0
194,MALE_MAR_or_WID,1
195,MALE_MAR_or_WID,0
196,MALE_MAR_or_WID,0
197,MALE_MAR_or_WID,0
198,MALE_MAR_or_WID,0
199,MALE_MAR_or_WID,0
200,MALE_MAR_or_WID,0
201,MALE_MAR_or_WID,0
202,MALE_MAR_or_WID,1
203,MALE_MAR_or_WID,0
204,MALE_MAR_or_WID,1
205,MALE_MAR_or_WID,0
206,MALE_MAR_or_WID,0
207,MALE_MAR_or_WID,0
208,MALE_MAR_or_WID,0
209,MALE_MAR_or_WID,1
210,MALE_MAR_or_WID,0
211,MALE_MAR_or_WID,0
212,MALE_MAR_or_WID,0
213,MALE_MAR_or_WID,0
214,MALE_MAR_or_WID,0
215,MALE_MAR_or_WID,0
216,MALE_MAR_or_WID,0
217,MALE_MAR_or_WID,0
218,MALE_MAR_or_WID,0
219,MALE_MAR_or_WID,0
220,MALE_MAR_or_WID,0
221,MALE_MAR_or_WID,1
222,MALE_MAR_or_WID,0
223,MALE_MAR_or_WID,0
224,MALE_MAR_or_WID,0
225,MALE_MAR_or_WID,0
226,MALE_MAR_or_WID,0
227,MALE_MAR_or_WID,0
228,MALE_MAR_or_WID,0
229,MALE_MAR_or_WID,0
230,MALE_MAR_or_WID,0
231,MALE_MAR_or_WID,0
232,MALE_MAR_or_WID,0
233,MALE_MAR_or_WID,0
234,MALE_MAR_or_WID,1
235,MALE_MAR_or_WID,0
236,MALE_MAR_or_WID,0
237,MALE_MAR_or_WID,0
238,MALE_MAR_or_WID,0
239,MALE_MAR_or_WID,0
240,MALE_MAR_or_WID,0
241,MALE_MAR_or_WID,0
242,MALE_MAR_or_WID,0
243,MALE_MAR_or_WID,0
244,MALE_MAR_or_WID,0
245,MALE_MAR_or_WID,0
246,MALE_MAR_or_WID,0
247,MALE_MAR_or_WID,0
248,MALE_MAR_or_WID,0
249,MALE_MAR_or_WID,0
250,MALE_MAR_or_WID,0
251,MALE_MAR_or_WID,0
252,MALE_MAR_or_WID,0
253,MALE_MAR_or_WID,0
254,MALE_MAR_or_WID,0
255,MALE_MAR_or_WID,0
256,MALE_MAR_or_WID,0
257,MALE_MAR_or_WID,0
258,MALE_MAR_or_WID,0
259,MALE_MAR_or_WID,0
260,MALE_MAR_or_WID,0
261,MALE_MAR_or_WID,0
262,MALE_MAR_or_WID,0
263,MALE_MAR_or_WID,0
264,MALE_MAR_or_WID,0
265,MALE_MAR_or_WID,0
266,MALE_MAR_or_WID,0
267,MALE_MAR_or_WID,0
268,MALE_MAR_or_WID,0
269,MALE_MAR_or_WID,0
270,MALE_MAR_or_WID,0
271,MALE_MAR_or_WID,0
272,MALE_MAR_or_WID,0
273,MALE_MAR_or_WID,0
274,MALE_MAR_or_WID,0
275,MALE_MAR_or_WID,0
276,MALE_MAR_or_WID,0
277,MALE_MAR_or_WID,0
278,MALE_MAR_or_WID,0
279,MALE_MAR_or_WID,0
280,MALE_MAR_or_WID,0
281,MALE_MAR_or_WID,0
282,MALE_MAR_or_WID,0
283,MALE_MAR_or_WID,0
284,MALE_MAR_or_WID,0
285,MALE_MAR_or_WID,0
286,MALE_MAR_or_WID,0
287,MALE_MAR_or_WID,0
288,MALE_MAR_or_WID,0
289,MALE_MAR_or_WID,0
290,MALE_MAR_or_WID,1
291,MALE_MAR_or_WID,1
292,MALE_MAR_or_WID,1
293,MALE_MAR_or_WID,0
294,MALE_MAR_or_WID,0
295,MALE_MAR_or_WID,0
296,MALE_MAR_or_WID,0
297,MALE_MAR_or_WID,0
298,MALE_MAR_or_WID,0
299,MALE_MAR_or_WID,0
300,MALE_MAR_or_WID,0
301,MALE_MAR_or_WID,0
302,MALE_MAR_or_WID,0
303,MALE_MAR_or_WID,0
304,MALE_MAR_or_WID,0
305,MALE_MAR_or_WID,0
306,MALE_MAR_or_WID,0
307,MALE_MAR_or_WID,0
308,MALE_MAR_or_WID,1
309,MALE_MAR_or_WID,0
310,MALE_MAR_or_WID,1
311,MALE_MAR_or_WID,0
312,MALE_MAR_or_WID,0
313,MALE_MAR_or_WID,0
314,MALE_MAR_or_WID,1
315,MALE_MAR_or_WID,0
316,MALE_MAR_or_WID,0
317,MALE_MAR_or_WID,0
318,MALE_MAR_or_WID,0
319,MALE_MAR_or_WID,0
320,MALE_MAR_or_WID,0
321,MALE_MAR_or_WID,1
322,MALE_MAR_or_WID,0
323,MALE_MAR_or_WID,0
324,MALE_MAR_or_WID,0
325,MALE_MAR_or_WID,0
326,MALE_MAR_or_WID,0
327,MALE_MAR_or_WID,0
328,MALE_MAR_or_WID,0
329,MALE_MAR_or_WID,0
330,MALE_MAR_or_WID,0
331,MALE_MAR_or_WID,0
332,MALE_MAR_or_WID,0
333,MALE_MAR_or_WID,0
334,MALE_MAR_or_WID,0
335,MALE_MAR_or_WID,0
336,MALE_MAR_or_WID,0
337,MALE_MAR_or_WID,0
338,MALE_MAR_or_WID,0
339,MALE_MAR_or_WID,0
340,MALE_MAR_or_WID,0
341,MALE_MAR_or_WID,0
342,MALE_MAR_or_WID,0
343,MALE_MAR_or_WID,1
344,MALE_MAR_or_WID,0
345,MALE_MAR_or_WID,0
346,MALE_MAR_or_WID,0
347,MALE_MAR_or_WID,0
348,MALE_MAR_or_WID,0
349,MALE_MAR_or_WID,0
350,MALE_MAR_or_WID,0
351,MALE_MAR_or_WID,0
352,MALE_MAR_or_WID,0
353,MALE_MAR_or_WID,0
354,MALE_MAR_or_WID,0
355,MALE_MAR_or_WID,0
356,MALE_MAR_or_WID,0
357,MALE_MAR_or_WID,0
358,MALE_MAR_or_WID,0
359,MALE_MAR_or_WID,1
360,MALE_MAR_or_WID,0
361,MALE_MAR_or_WID,0
362,MALE_MAR_or_WID,0
363,MALE_MAR_or_WID,0
364,MALE_MAR_or_WID,1
365,MALE_MAR_or_WID,0
366,MALE_MAR_or_WID,0
367,MALE_MAR_or_WID,0
368,MALE_MAR_or_WID,0
369,MALE_MAR_or_WID,0
370,MALE_MAR_or_WID,0
371,MALE_MAR_or_WID,0
372,MALE_MAR_or_WID,0
373,MALE_MAR_or_WID,0
374,MALE_MAR_or_WID,0
375,MALE_MAR_or_WID,0
376,MALE_MAR_or_WID,0
377,MALE_MAR_or_WID,1
378,MALE_MAR_or_WID,0
379,MALE_MAR_or_WID,0
380,MALE_MAR_or_WID,0
381,MALE_MAR_or_WID,0
382,MALE_MAR_or_WID,0
383,MALE_MAR_or_WID,0
384,MALE_MAR_or_WID,0
385,MALE_MAR_or_WID,0
386,MALE_MAR_or_WID,0
387,MALE_MAR_or_WID,0
388,MALE_MAR_or_WID,0
389,MALE_MAR_or_WID,0
390,MALE_MAR_or_WID,0
391,MALE_MAR_or_WID,1
392,MALE_MAR_or_WID,0
393,MALE_MAR_or_WID,0
394,MALE_MAR_or_WID,0
395,MALE_MAR_or_WID,0
396,MALE_MAR_or_WID,0
397,MALE_MAR_or_WID,0
398,MALE_MAR_or_WID,1
399,MALE_MAR_or_WID,0
400,MALE_MAR_or_WID,0
401,MALE_MAR_or_WID,1
402,MALE_MAR_or_WID,1
403,MALE_MAR_or_WID,0
404,MALE_MAR_or_WID,0
405,MALE_MAR_or_WID,0
406,MALE_MAR_or_WID,1
407,MALE_MAR_or_WID,0
408,MALE_MAR_or_WID,1
409,MALE_MAR_or_WID,0
410,MALE_MAR_or_WID,1
411,MALE_MAR_or_WID,0
412,MALE_MAR_or_WID,0
413,MALE_MAR_or_WID,0
414,MALE_MAR_or_WID,0
415,MALE_MAR_or_WID,0
416,MALE_MAR_or_WID,0
417,MALE_MAR_or_WID,0
418,MALE_MAR_or_WID,0
419,MALE_MAR_or_WID,0
420,MALE_MAR_or_WID,0
421,MALE_MAR_or_WID,0
422,MALE_MAR_or_WID,0
423,MALE_MAR_or_WID,0
424,MALE_MAR_or_WID,0
425,MALE_MAR_or_WID,0
426,MALE_MAR_or_WID,1
427,MALE_MAR_or_WID,0
428,MALE_MAR_or_WID,0
429,MALE_MAR_or_WID,0
430,MALE_MAR_or_WID,0
431,MALE_MAR_or_WID,0
432,MALE_MAR_or_WID,0
433,MALE_MAR_or_WID,0
434,MALE_MAR_or_WID,0
435,MALE_MAR_or_WID,0
436,MALE_MAR_or_WID,1
437,MALE_MAR_or_WID,1
438,MALE_MAR_or_WID,0
439,MALE_MAR_or_WID,0
440,MALE_MAR_or_WID,0
441,MALE_MAR_or_WID,0
442,MALE_MAR_or_WID,0
443,MALE_MAR_or_WID,0
444,MALE_MAR_or_WID,0
445,MALE_MAR_or_WID,0
446,MALE_MAR_or_WID,0
447,MALE_MAR_or_WID,0
448,MALE_MAR_or_WID,0
449,MALE_MAR_or_WID,0
450,MALE_MAR_or_WID,1
451,MALE_MAR_or_WID,0
452,MALE_MAR_or_WID,0
453,MALE_MAR_or_WID,0
454,MALE_MAR_or_WID,0
455,MALE_MAR_or_WID,0
456,MALE_MAR_or_WID,0
457,MALE_MAR_or_WID,0
458,MALE_MAR_or_WID,0
459,MALE_MAR_or_WID,0
460,MALE_MAR_or_WID,0
461,MALE_MAR_or_WID,0
462,MALE_MAR_or_WID,0
463,MALE_MAR_or_WID,0
464,MALE_MAR_or_WID,0
465,MALE_MAR_or_WID,0
466,MALE_MAR_or_WID,0
467,MALE_MAR_or_WID,0
468,MALE_MAR_or_WID,0
469,MALE_MAR_or_WID,0
470,MALE_MAR_or_WID,0
471,MALE_MAR_or_WID,1
472,MALE_MAR_or_WID,0
473,MALE_MAR_or_WID,0
474,MALE_MAR_or_WID,0
475,MALE_MAR_or_WID,1
476,MALE_MAR_or_WID,0
477,MALE_MAR_or_WID,0
478,MALE_MAR_or_WID,0
479,MALE_MAR_or_WID,0
480,MALE_MAR_or_WID,0
481,MALE_MAR_or_WID,0
482,MALE_MAR_or_WID,0
483,MALE_MAR_or_WID,0
484,MALE_MAR_or_WID,0
485,MALE_MAR_or_WID,0
486,MALE_MAR_or_WID,0
487,MALE_MAR_or_WID,0
488,MALE_MAR_or_WID,0
489,MALE_MAR_or_WID,0
490,MALE_MAR_or_WID,0
491,MALE_MAR_or_WID,0
492,MALE_MAR_or_WID,0
493,MALE_MAR_or_WID,0
494,MALE_MAR_or_WID,0
495,MALE_MAR_or_WID,0
496,MALE_MAR_or_WID,1
497,MALE_MAR_or_WID,0
498,MALE_MAR_or_WID,0
499,MALE_MAR_or_WID,1
500,MALE_MAR_or_WID,0
501,MALE_MAR_or_WID,0
502,MALE_MAR_or_WID,0
503,MALE_MAR_or_WID,0
504,MALE_MAR_or_WID,0
505,MALE_MAR_or_WID,0
506,MALE_MAR_or_WID,0
507,MALE_MAR_or_WID,0
508,MALE_MAR_or_WID,0
509,MALE_MAR_or_WID,1
510,MALE_MAR_or_WID,0
511,MALE_MAR_or_WID,0
512,MALE_MAR_or_WID,0
513,MALE_MAR_or_WID,0
514,MALE_MAR_or_WID,1
515,MALE_MAR_or_WID,0
516,MALE_MAR_or_WID,0
517,MALE_MAR_or_WID,0
518,MALE_MAR_or_WID,0
519,MALE_MAR_or_WID,0
520,MALE_MAR_or_WID,0
521,MALE_MAR_or_WID,0
522,MALE_MAR_or_WID,0
523,MALE_MAR_or_WID,0
524,MALE_MAR_or_WID,0
525,MALE_MAR_or_WID,0
526,MALE_MAR_or_WID,0
527,MALE_MAR_or_WID,0
528,MALE_MAR_or_WID,0
529,MALE_MAR_or_WID,0
530,MALE_MAR_or_WID,0
531,MALE_MAR_or_WID,0
532,MALE_MAR_or_WID,0
533,MALE_MAR_or_WID,1
534,MALE_MAR_or_WID,1
535,MALE_MAR_or_WID,0
536,MALE_MAR_or_WID,0
537,MALE_MAR_or_WID,0
538,MALE_MAR_or_WID,0
539,MALE_MAR_or_WID,0
540,MALE_MAR_or_WID,0
541,MALE_MAR_or_WID,1
542,MALE_MAR_or_WID,0
543,MALE_MAR_or_WID,0
544,MALE_MAR_or_WID,0
545,MALE_MAR_or_WID,0
546,MALE_MAR_or_WID,0
547,MALE_MAR_or_WID,0
548,MALE_MAR_or_WID,0
549,MALE_MAR_or_WID,0
550,MALE_MAR_or_WID,0
551,MALE_MAR_or_WID,0
552,MALE_MAR_or_WID,0
553,MALE_MAR_or_WID,1
554,MALE_MAR_or_WID,0
555,MALE_MAR_or_WID,0
556,MALE_MAR_or_WID,0
557,MALE_MAR_or_WID,0
558,MALE_MAR_or_WID,0
559,MALE_MAR_or_WID,0
560,MALE_MAR_or_WID,0
561,MALE_MAR_or_WID,0
562,MALE_MAR_or_WID,0
563,MALE_MAR_or_WID,0
564,MALE_MAR_or_WID,0
565,MALE_MAR_or_WID,0
566,MALE_MAR_or_WID,0
567,MALE_MAR_or_WID,0
568,MALE_MAR_or_WID,0
569,MALE_MAR_or_WID,0
570,MALE_MAR_or_WID,0
571,MALE_MAR_or_WID,0
572,MALE_MAR_or_WID,0
573,MALE_MAR_or_WID,0
574,MALE_MAR_or_WID,0
575,MALE_MAR_or_WID,0
576,MALE_MAR_or_WID,0
577,MALE_MAR_or_WID,0
578,MALE_MAR_or_WID,0
579,MALE_MAR_or_WID,0
580,MALE_MAR_or_WID,1
581,MALE_MAR_or_WID,0
582,MALE_MAR_or_WID,0
583,MALE_MAR_or_WID,0
584,MALE_MAR_or_WID,0
585,MALE_MAR_or_WID,0
586,MALE_MAR_or_WID,0
587,MALE_MAR_or_WID,0
588,MALE_MAR_or_WID,0
589,MALE_MAR_or_WID,1
590,MALE_MAR_or_WID,0
591,MALE_MAR_or_WID,0
592,MALE_MAR_or_WID,0
593,MALE_MAR_or_WID,0
594,MALE_MAR_or_WID,0
595,MALE_MAR_or_WID,0
596,MALE_MAR_or_WID,0
597,MALE_MAR_or_WID,0
598,MALE_MAR_or_WID,0
599,MALE_MAR_or_WID,0
600,MALE_MAR_or_WID,0
601,MALE_MAR_or_WID,0
602,MALE_MAR_or_WID,0
603,MALE_MAR_or_WID,0
604,MALE_MAR_or_WID,0
605,MALE_MAR_or_WID,0
606,MALE_MAR_or_WID,0
607,MALE_MAR_or_WID,0
608,MALE_MAR_or_WID,0
609,MALE_MAR_or_WID,0
610,MALE_MAR_or_WID,0
611,MALE_MAR_or_WID,0
612,MALE_MAR_or_WID,0
613,MALE_MAR_or_WID,0
614,MALE_MAR_or_WID,0
615,MALE_MAR_or_WID,0
616,MALE_MAR_or_WID,0
617,MALE_MAR_or_WID,0
618,MALE_MAR_or_WID,0
619,MALE_MAR_or_WID,0
620,MALE_MAR_or_WID,0
621,MALE_MAR_or_WID,0
622,MALE_MAR_or_WID,0
623,MALE_MAR_or_WID,0
624,MALE_MAR_or_WID,0
625,MALE_MAR_or_WID,0
626,MALE_MAR_or_WID,0
627,MALE_MAR_or_WID,0
628,MALE_MAR_or_WID,0
629,MALE_MAR_or_WID,0
630,MALE_MAR_or_WID,0
631,MALE_MAR_or_WID,0
632,MALE_MAR_or_WID,0
633,MALE_MAR_or_WID,0
634,MALE_MAR_or_WID,0
635,MALE_MAR_or_WID,0
636,MALE_MAR_or_WID,0
637,MALE_MAR_or_WID,0
638,MALE_MAR_or_WID,0
639,MALE_MAR_or_WID,0
640,MALE_MAR_or_WID,0
641,MALE_MAR_or_WID,0
642,MALE_MAR_or_WID,0
643,MALE_MAR_or_WID,0
644,MALE_MAR_or_WID,1
645,MALE_MAR_or_WID,1
646,MALE_MAR_or_WID,0
647,MALE_MAR_or_WID,0
648,MALE_MAR_or_WID,0
649,MALE_MAR_or_WID,0
650,MALE_MAR_or_WID,0
651,MALE_MAR_or_WID,0
652,MALE_MAR_or_WID,0
653,MALE_MAR_or_WID,0
654,MALE_MAR_or_WID,0
655,MALE_MAR_or_WID,0
656,MALE_MAR_or_WID,0
657,MALE_MAR_or_WID,0
658,MALE_MAR_or_WID,0
659,MALE_MAR_or_WID,0
660,MALE_MAR_or_WID,0
661,MALE_MAR_or_WID,1
662,MALE_MAR_or_WID,1
663,MALE_MAR_or_WID,0
664,MALE_MAR_or_WID,0
665,MALE_MAR_or_WID,0
666,MALE_MAR_or_WID,0
667,MALE_MAR_or_WID,0
668,MALE_MAR_or_WID,0
669,MALE_MAR_or_WID,0
670,MALE_MAR_or_WID,0
671,MALE_MAR_or_WID,0
672,MALE_MAR_or_WID,0
673,MALE_MAR_or_WID,0
674,MALE_MAR_or_WID,1
675,MALE_MAR_or_WID,0
676,MALE_MAR_or_WID,0
677,MALE_MAR_or_WID,0
678,MALE_MAR_or_WID,1
679,MALE_MAR_or_WID,0
680,MALE_MAR_or_WID,0
681,MALE_MAR_or_WID,0
682,MALE_MAR_or_WID,0
683,MALE_MAR_or_WID,1
684,MALE_MAR_or_WID,1
685,MALE_MAR_or_WID,0
686,MALE_MAR_or_WID,0
687,MALE_MAR_or_WID,0
688,MALE_MAR_or_WID,0
689,MALE_MAR_or_WID,0
690,MALE_MAR_or_WID,0
691,MALE_MAR_or_WID,0
692,MALE_MAR_or_WID,0
693,MALE_MAR_or_WID,0
694,MALE_MAR_or_WID,0
695,MALE_MAR_or_WID,0
696,MALE_MAR_or_WID,0
697,MALE_MAR_or_WID,0
698,MALE_MAR_or_WID,0
699,MALE_MAR_or_WID,0
700,MALE_MAR_or_WID,0
701,MALE_MAR_or_WID,0
702,MALE_MAR_or_WID,0
703,MALE_MAR_or_WID,0
704,MALE_MAR_or_WID,0
705,MALE_MAR_or_WID,0
706,MALE_MAR_or_WID,0
707,MALE_MAR_or_WID,0
708,MALE_MAR_or_WID,0
709,MALE_MAR_or_WID,0
710,MALE_MAR_or_WID,0
711,MALE_MAR_or_WID,0
712,MALE_MAR_or_WID,0
713,MALE_MAR_or_WID,0
714,MALE_MAR_or_WID,0
715,MALE_MAR_or_WID,0
716,MALE_MAR_or_WID,0
717,MALE_MAR_or_WID,0
718,MALE_MAR_or_WID,0
719,MALE_MAR_or_WID,0
720,MALE_MAR_or_WID,1
721,MALE_MAR_or_WID,0
722,MALE_MAR_or_WID,0
723,MALE_MAR_or_WID,0
724,MALE_MAR_or_WID,0
725,MALE_MAR_or_WID,0
726,MALE_MAR_or_WID,0
727,MALE_MAR_or_WID,1
728,MALE_MAR_or_WID,0
729,MALE_MAR_or_WID,0
730,MALE_MAR_or_WID,0
731,MALE_MAR_or_WID,0
732,MALE_MAR_or_WID,0
733,MALE_MAR_or_WID,0
734,MALE_MAR_or_WID,0
735,MALE_MAR_or_WID,0
736,MALE_MAR_or_WID,0
737,MALE_MAR_or_WID,0
738,MALE_MAR_or_WID,0
739,MALE_MAR_or_WID,0
740,MALE_MAR_or_WID,0
741,MALE_MAR_or_WID,0
742,MALE_MAR_or_WID,0
743,MALE_MAR_or_WID,0
744,MALE_MAR_or_WID,0
745,MALE_MAR_or_WID,0
746,MALE_MAR_or_WID,0
747,MALE_MAR_or_WID,0
748,MALE_MAR_or_WID,0
749,MALE_MAR_or_WID,0
750,MALE_MAR_or_WID,0
751,MALE_MAR_or_WID,0
752,MALE_MAR_or_WID,0
753,MALE_MAR_or_WID,0
754,MALE_MAR_or_WID,0
755,MALE_MAR_or_WID,0
756,MALE_MAR_or_WID,0
757,MALE_MAR_or_WID,0
758,MALE_MAR_or_WID,0
759,MALE_MAR_or_WID,0
760,MALE_MAR_or_WID,0
761,MALE_MAR_or_WID,0
762,MALE_MAR_or_WID,0
763,MALE_MAR_or_WID,0
764,MALE_MAR_or_WID,0
765,MALE_MAR_or_WID,1
766,MALE_MAR_or_WID,1
767,MALE_MAR_or_WID,0
768,MALE_MAR_or_WID,0
769,MALE_MAR_or_WID,0
770,MALE_MAR_or_WID,0
771,MALE_MAR_or_WID,0
772,MALE_MAR_or_WID,0
773,MALE_MAR_or_WID,0
774,MALE_MAR_or_WID,0
775,MALE_MAR_or_WID,0
776,MALE_MAR_or_WID,0
777,MALE_MAR_or_WID,0
778,MALE_MAR_or_WID,0
779,MALE_MAR_or_WID,0
780,MALE_MAR_or_WID,0
781,MALE_MAR_or_WID,0
782,MALE_MAR_or_WID,0
783,MALE_MAR_or_WID,0
784,MALE_MAR_or_WID,0
785,MALE_MAR_or_WID,0
786,MALE_MAR_or_WID,0
787,MALE_MAR_or_WID,0
788,MALE_MAR_or_WID,0
789,MALE_MAR_or_WID,0
790,MALE_MAR_or_WID,0
791,MALE_MAR_or_WID,0
792,MALE_MAR_or_WID,0
793,MALE_MAR_or_WID,1
794,MALE_MAR_or_WID,0
795,MALE_MAR_or_WID,0
796,MALE_MAR_or_WID,0
797,MALE_MAR_or_WID,0
798,MALE_MAR_or_WID,0
799,MALE_MAR_or_WID,1
800,MALE_MAR_or_WID,0
801,MALE_MAR_or_WID,0
802,MALE_MAR_or_WID,0
803,MALE_MAR_or_WID,0
804,MALE_MAR_or_WID,0
805,MALE_MAR_or_WID,0
806,MALE_MAR_or_WID,0
807,MALE_MAR_or_WID,1
808,MALE_MAR_or_WID,0
809,MALE_MAR_or_WID,0
810,MALE_MAR_or_WID,0
811,MALE_MAR_or_WID,1
812,MALE_MAR_or_WID,1
813,MALE_MAR_or_WID,0
814,MALE_MAR_or_WID,0
815,MALE_MAR_or_WID,0
816,MALE_MAR_or_WID,0
817,MALE_MAR_or_WID,0
818,MALE_MAR_or_WID,0
819,MALE_MAR_or_WID,0
820,MALE_MAR_or_WID,1
821,MALE_MAR_or_WID,1
822,MALE_MAR_or_WID,1
823,MALE_MAR_or_WID,0
824,MALE_MAR_or_WID,0
825,MALE_MAR_or_WID,0
826,MALE_MAR_or_WID,1
827,MALE_MAR_or_WID,0
828,MALE_MAR_or_WID,0
829,MALE_MAR_or_WID,0
830,MALE_MAR_or_WID,0
831,MALE_MAR_or_WID,0
832,MALE_MAR_or_WID,0
833,MALE_MAR_or_WID,0
834,MALE_MAR_or_WID,0
835,MALE_MAR_or_WID,0
836,MALE_MAR_or_WID,0
837,MALE_MAR_or_WID,0
838,MALE_MAR_or_WID,0
839,MALE_MAR_or_WID,0
840,MALE_MAR_or_WID,1
841,MALE_MAR_or_WID,0
842,MALE_MAR_or_WID,0
843,MALE_MAR_or_WID,0
844,MALE_MAR_or_WID,0
845,MALE_MAR_or_WID,0
846,MALE_MAR_or_WID,0
847,MALE_MAR_or_WID,0
848,MALE_MAR_or_WID,1
849,MALE_MAR_or_WID,0
850,MALE_MAR_or_WID,0
851,MALE_MAR_or_WID,1
852,MALE_MAR_or_WID,0
853,MALE_MAR_or_WID,0
854,MALE_MAR_or_WID,0
855,MALE_MAR_or_WID,0
856,MALE_MAR_or_WID,1
857,MALE_MAR_or_WID,0
858,MALE_MAR_or_WID,0
859,MALE_MAR_or_WID,0
860,MALE_MAR_or_WID,0
861,MALE_MAR_or_WID,0
862,MALE_MAR_or_WID,1
863,MALE_MAR_or_WID,0
864,MALE_MAR_or_WID,0
865,MALE_MAR_or_WID,0
866,MALE_MAR_or_WID,0
867,MALE_MAR_or_WID,0
868,MALE_MAR_or_WID,0
869,MALE_MAR_or_WID,0
870,MALE_MAR_or_WID,0
871,MALE_MAR_or_WID,0
872,MALE_MAR_or_WID,0
873,MALE_MAR_or_WID,0
874,MALE_MAR_or_WID,0
875,MALE_MAR_or_WID,0
876,MALE_MAR_or_WID,0
877,MALE_MAR_or_WID,0
878,MALE_MAR_or_WID,0
879,MALE_MAR_or_WID,0
880,MALE_MAR_or_WID,0
881,MALE_MAR_or_WID,0
882,MALE_MAR_or_WID,0
883,MALE_MAR_or_WID,0
884,MALE_MAR_or_WID,0
885,MALE_MAR_or_WID,0
886,MALE_MAR_or_WID,0
887,MALE_MAR_or_WID,0
888,MALE_MAR_or_WID,0
889,MALE_MAR_or_WID,0
890,MALE_MAR_or_WID,0
891,MALE_MAR_or_WID,0
892,MALE_MAR_or_WID,0
893,MALE_MAR_or_WID,0
894,MALE_MAR_or_WID,0
895,MALE_MAR_or_WID,0
896,MALE_MAR_or_WID,0
897,MALE_MAR_or_WID,0
898,MALE_MAR_or_WID,0
899,MALE_MAR_or_WID,0
900,MALE_MAR_or_WID,0
901,MALE_MAR_or_WID,0
902,MALE_MAR_or_WID,0
903,MALE_MAR_or_WID,0
904,MALE_MAR_or_WID,1
905,MALE_MAR_or_WID,0
906,MALE_MAR_or_WID,0
907,MALE_MAR_or_WID,0
908,MALE_MAR_or_WID,1
909,MALE_MAR_or_WID,0
910,MALE_MAR_or_WID,0
911,MALE_MAR_or_WID,0
912,MALE_MAR_or_WID,0
913,MALE_MAR_or_WID,0
914,MALE_MAR_or_WID,0
915,MALE_MAR_or_WID,0
916,MALE_MAR_or_WID,0
917,MALE_MAR_or_WID,0
918,MALE_MAR_or_WID,0
919,MALE_MAR_or_WID,0
920,MALE_MAR_or_WID,0
921,MALE_MAR_or_WID,0
922,MALE_MAR_or_WID,0
923,MALE_MAR_or_WID,0
924,MALE_MAR_or_WID,0
925,MALE_MAR_or_WID,0
926,MALE_MAR_or_WID,0
927,MALE_MAR_or_WID,0
928,MALE_MAR_or_WID,0
929,MALE_MAR_or_WID,0
930,MALE_MAR_or_WID,0
931,MALE_MAR_or_WID,0
932,MALE_MAR_or_WID,0
933,MALE_MAR_or_WID,0
934,MALE_MAR_or_WID,0
935,MALE_MAR_or_WID,0
936,MALE_MAR_or_WID,0
937,MALE_MAR_or_WID,0
