"C7R4RSCL","C7R4MSCL","C7R2SSCL","C7SDQRDC","C7SDQMTC","C7BMI","P7FSRAW","P7FSSCAL","P7NUMSIB","P7LESS18","P7OVER18","P7HTOTAL","S7FLCH_I","F7SPECS","R7REGION","R7AGE","R7ELIG","R7R6SCHG","P7FSSTAT","P7FSCHST","P7HFAMIL","T7GLVL","S7SCTYP","S7ENRLS","S7MINOR","S7PUPRI","S7RLCH_I","C7SAFE","C7ANGRY","C7LIKRD","C7LONLY","C7SAD","C7LIKMTH","C7WRYWEL","C7ENJRD","C7WRYFIN","C7ENJMTH","C7ASHAME","C7FLGOOD","C7NOCNTR","C7USELES","C7NOGOOD","C7NOPRD","C7DESCWT","C7TRYWT","P7SAFEGO","P7SAFEPL","P7SAFE","P7DRUGS","P7CONEMO","P7EVEMO","P7DEPRES","P7SAD","P7SAFEA","G7EMOPRB","S7DRUGS","S7GANGS","S7CRIME","GENDER","RACE","W8POVRTY","W8SESL","W8PARED","W8INCCAT"
0.68228770083634,0.906639631812741,0.352271739053356,-0.782826075441302,1.11314799323974,0.451699871346343,1.49845739325381,2.41501224600066,1.35201170697627,2.47763117407023,-0.196997410520052,1.89526921630504,2.47361431326482,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","NOT ASCERTAINED","FOOD INSECURE WITHOUT HUNGER","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","VERY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","MOSTLY TRUE","NOT AT ALL TRUE","MOSTLY TRUE","VERY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","SOMEWHAT SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NO","SOMEWHAT OF A PROBLEM","SOMEWHAT OF A PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER","AT OR ABOVE POVERTY THRESHOLD",-0.659448167692872,"HIGH SCHOOL DIPLOMA/EQUIVALENT","$50,001 TO $75,000"
-0.898618783780559,-0.748014201783486,-2.14388177932366,-0.782826075441302,-1.19741717318233,-0.101906587755118,0.239641865408935,1.67095209059183,0.46633471621267,0.637628162323997,-0.196997410520052,0.399337660960595,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","MOSTLY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","AGREE","DISAGREE","AGREE","AGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","VERY SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","HISPANIC, RACE NOT SPECIFIED","AT OR ABOVE POVERTY THRESHOLD",-0.932252058698373,"HIGH SCHOOL DIPLOMA/EQUIVALENT","$35,001 TO $40,000"
0.0903828478616774,-0.318647450371881,-0.960604948467808,0.0273159823758329,0.342959604432382,-0.163418416544169,1.9180625692021,2.60791673073629,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD INSECURE WITHOUT HUNGER","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","VERY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","MOSTLY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","SLIGHTLY UNDERWEIGHT","STAY THE SAME WEIGHT","NO","SOMEWHAT SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","SOME OF THE TIME","NOT APPLICABLE","NOT APPLICABLE","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","MORE THAN ONE RACE, NON HISPANIC","BELOW POVERTY THRESHOLD",-1.77546408544265,"HIGH SCHOOL DIPLOMA/EQUIVALENT","$5,000 OR LESS"
-1.26672812099124,-1.03239438483266,-0.86596691360058,-0.175219532078451,1.11314799323974,-0.468740766715278,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,-0.196997410520052,0.399337660960595,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","SEVENTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","VERY TRUE","VERY TRUE","MOSTLY TRUE","VERY TRUE","VERY TRUE","NOT AT ALL TRUE","AGREE","STRONGLY AGREE","DISAGREE","AGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","VERY SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","MORE THAN ONE RACE, NON HISPANIC","AT OR ABOVE POVERTY THRESHOLD",-0.820650466923395,"VOC/TECH PROGRAM","$35,001 TO $40,000"
-0.715031654553557,-2.08903240233456,-1.27767250477457,-0.175219532078451,0.342959604432382,-0.675644190823905,NA,NA,NA,NA,NA,NA,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","AGREE","DISAGREE","DISAGREE","DISAGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","GAIN WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",NA,NA,NA,NA
-0.749629568550497,-0.0514763555556414,0.681395095980149,-0.377755046532735,-0.234681687173136,0.648537723471306,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,-0.196997410520052,0.399337660960595,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","AGREE","AGREE","DISAGREE","DISAGREE","AGREE","SLIGHTLY OVERWEIGHT","STAY THE SAME WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NO","NOT APPLICABLE","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER","AT OR ABOVE POVERTY THRESHOLD",-0.870251174378941,"HIGH SCHOOL DIPLOMA/EQUIVALENT","$40,001 TO $50,000"
-1.82684029623898,-1.58523634431553,-2.56221806083867,-0.782826075441302,-1.19741717318233,0.479659793523184,NA,NA,NA,NA,NA,NA,-0.276464698224743,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","148 TO LESS THAN 163","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","VERY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","AGREE","AGREE","STRONGLY AGREE","DISAGREE","DISAGREE","VERY UNDERWEIGHT","STAY THE SAME WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,"MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",NA,NA,NA,NA
-0.0757494779074097,-1.13177686937783,-0.849088792732539,0.0273159823758329,-1.00487007598049,-0.107498572190486,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,1.0406205805712,1.14730343863282,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","VERY TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","VERY TRUE","DISAGREE","AGREE","STRONGLY AGREE","AGREE","AGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT","NO","SOMEWHAT SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","SOME OF THE TIME","NOT APPLICABLE","NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER","AT OR ABOVE POVERTY THRESHOLD",-0.535446399054007,"SOME COLLEGE","$50,001 TO $75,000"
0.0461224533791059,0.0087554532596141,0.255222544062122,-0.782826075441302,0.342959604432382,1.81726247046328,NA,NA,NA,NA,NA,NA,-0.348569744987069,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","750 AND ABOVE","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","NEVER","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","VERY OVERWEIGHT","STAY THE SAME WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO","SOMEWHAT OF A PROBLEM","SOMEWHAT OF A PROBLEM","SOMEWHAT OF A PROBLEM","MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",NA,NA,NA,NA
-0.66235555126092,-0.911930767202145,-1.01485605125794,-0.377755046532735,-0.427228784374975,0.650774517245453,-3.95640989407397,-1.19505739690885,-1.30501926531453,-1.20237484942223,3.51585656275371,1.14730343863282,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","NOT ASCERTAINED","NOT ASCERTAINED","2 PARENTS NO SIBLING","EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","STRONGLY AGREE","AGREE","AGREE","DISAGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","SOMEWHAT SAFE","AGREE","DISAGREE","NOT ASCERTAINED","NOT ASCERTAINED","NOT ASCERTAINED","NOT ASCERTAINED","NOT ASCERTAINED","NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","ASIAN","BELOW POVERTY THRESHOLD",-0.535446399054007,"VOC/TECH PROGRAM","$20,001 TO $25,000"
0.814133805527379,0.484156515694307,0.334790828154314,-0.175219532078451,0.150412507230543,2.29258114746958,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,-0.196997410520052,0.399337660960595,-0.348569744987069,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","NOT ASCERTAINED","NOT ASCERTAINED","NO","VERY SAFE","AGREE","AGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NO","SOMEWHAT OF A PROBLEM","SOMEWHAT OF A PROBLEM","SOMEWHAT OF A PROBLEM","MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER","AT OR ABOVE POVERTY THRESHOLD",-1.13065488852056,"HIGH SCHOOL DIPLOMA/EQUIVALENT","$30,001 TO $35,000"
-0.574769841052452,-1.2182525377483,-1.09562991541213,-0.377755046532735,-0.0421345899712965,-0.398281762829638,-0.179963310539355,-0.368323890899042,-1.30501926531453,-1.20237484942223,-0.196997410520052,-1.09659389438386,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS NO SIBLING","EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","AGREE","AGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT","NO","SOMEWHAT SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","SOME OF THE TIME","NOT APPLICABLE",NA,"SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER","AT OR ABOVE POVERTY THRESHOLD",-1.05625382733724,"9TH - 12TH GRADE","$50,001 TO $75,000"
-0.453832988522611,-2.18669397805644,-1.59112332089533,0.229851496830117,-1.19741717318233,0.0535505795481201,NA,NA,NA,NA,NA,NA,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","VERY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","DISAGREE","DISAGREE","AGREE","AGREE","AGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT APPLICABLE","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",NA,NA,NA,NA
0.00373221640988355,-1.12661414290795,-0.194458819064962,0.432387011284401,0.342959604432382,-0.305454821202524,-0.179963310539355,-0.368323890899042,2.23768869773988,1.55762966819711,4.75347455384496,4.13916654932172,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","SEVENTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","STRONGLY DISAGREE","DISAGREE","DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","VERY SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER","AT OR ABOVE POVERTY THRESHOLD",-0.485845691598462,"SOME COLLEGE","$50,001 TO $75,000"
-0.849371302595727,0.324542222333881,-0.441602731775557,-0.985361589895586,-0.427228784374975,-0.501174276440414,NA,NA,NA,NA,NA,NA,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","SOMETIMES","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","AGREE","DISAGREE","DISAGREE","STRONGLY DISAGREE","DISAGREE","SLIGHTLY UNDERWEIGHT","GAIN WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",NA,NA,NA,NA
0.462544193017943,0.262589504695332,-0.158894207235876,0.634922525738684,-0.427228784374975,-0.069473078029982,-0.179963310539355,-0.368323890899042,-0.419342274550932,-1.20237484942223,1.0406205805712,-0.34862811671163,-0.276464698224743,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","ALWAYS","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","AGREE","AGREE","AGREE","AGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","VERY SAFE","NEITHER AGREE NOR DISAGREE","NEITHER AGREE NOR DISAGREE","NO","NOT APPLICABLE","SOME OF THE TIME","NEVER","NOT APPLICABLE","NOT APPLICABLE",NA,NA,NA,"FEMALE","HISPANIC, RACE SPECIFIED","AT OR ABOVE POVERTY THRESHOLD",-0.808250290059508,"SOME COLLEGE","$35,001 TO $40,000"
0.104720722130679,-0.504075376081703,-0.785193049446385,-0.175219532078451,1.11314799323974,-0.107498572190486,NA,NA,NA,NA,NA,NA,-0.314198427359432,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","500 - 749","75% OR MORE","PUBLIC","10% TO LESS THAN 25%","SOMETIMES","VERY TRUE","A LITTLE BIT TRUE","VERY TRUE","VERY TRUE","VERY TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","VERY TRUE","VERY TRUE","VERY TRUE","DISAGREE","STRONGLY AGREE","AGREE","AGREE","AGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","FEMALE","NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",NA,NA,NA,NA
-0.284272040645719,-0.12676611657471,0.323940607596287,-1.18789710434987,-0.0421345899712965,-0.299862836767156,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,-0.0496887221380471,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","50% TO LESS THAN 75%","PUBLIC","5% TO LESS THAN 10%","SOMETIMES","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","VERY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","MOSTLY TRUE","STRONGLY AGREE","STRONGLY AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","SLIGHTLY UNDERWEIGHT","GAIN WEIGHT","NO","VERY SAFE","AGREE","DISAGREE","YES","YES","NEVER","SOME OF THE TIME","NOT APPLICABLE","NO","SOMEWHAT OF A PROBLEM","NO PROBLEM","NO PROBLEM","MALE","MORE THAN ONE RACE, NON HISPANIC","AT OR ABOVE POVERTY THRESHOLD",-0.126240562545756,"SOME COLLEGE","$75,001 TO $100,000"
-0.478768422033918,-1.61277088548822,-0.15226351689486,-0.580290560987019,-0.427228784374975,0.0893392799344772,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,-1.43461540161131,-0.34862811671163,-1.11295796092344,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","WEST","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PRIVATE SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","1 PARENT PLUS SIBLINGS","EIGHTH GRADE","OTHER RELIGIOUS","0 - 149","25% TO LESS THAN 50%","PRIVATE","NOT APPLICABLE","OFTEN","VERY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT ASCERTAINED","VERY TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","DISAGREE","DISAGREE","DISAGREE","DISAGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","STRONGLY DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","YES","NO","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","MORE THAN ONE RACE, NON HISPANIC","AT OR ABOVE POVERTY THRESHOLD",-0.175841270001302,"SOME COLLEGE","$50,001 TO $75,000"
